SEQ,国家,省份,城市,处于商圈,是否为客栈,酒店星级,业务部门,剩余房间,图片数,酒店评分,用户点评数,城市平均实住间夜,酒店总订单,酒店总间夜,酒店实住订单,酒店实住间夜,酒店直销订单,酒店直销间夜,酒店直销实住订单,酒店直销实住间夜,酒店直销拒单,酒店直销拒单率,城市直销拒单率,拒单率是否小于等于直销城市均值,最低房间价格
changsha_10186,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,0,0,4.9523801804,3,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,334
changsha_10185,中国,湖南,长沙,长沙站,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,297
changsha_10184,中国,湖南,长沙,长沙站,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,201
changsha_10183,中国,湖南,长沙,星沙技术开发区,0,二星及其他,低星,26,0,4.8780498505,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,128
changsha_10182,中国,湖南,长沙,五一广场,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,202
changsha_10180,中国,湖南,长沙,星沙技术开发区,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,423
changsha_10181,中国,湖南,长沙,星沙技术开发区,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,244
changsha_10165,中国,湖南,长沙,高桥商圈,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,342
changsha_10164,中国,湖南,长沙,五一广场,0,二星及其他,低星,12,0,5.0000000000,1,41.4099009901,1,2,0,0,1,2,0,0,1,1,0.0335057485981,0,203
changsha_10163,中国,湖南,长沙,五一广场,0,二星及其他,低星,20,0,2.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,401
changsha_10162,中国,湖南,长沙,长沙站,0,二星及其他,低星,23,0,4.2577300072,5,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,415
changsha_10161,中国,湖南,长沙,星沙技术开发区,0,二星及其他,低星,23,0,4.0334401131,35,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,218
changsha_10160,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,0,0,5.0000000000,3,41.4099009901,1,3,1,3,1,3,1,3,0,0,0.0335057485981,1,260
changsha_10159,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,104
changsha_10158,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,120
changsha_10156,中国,湖南,长沙,岳麓山景区,0,二星及其他,低星,15,0,3.4939799309,3,41.4099009901,1,1,0,0,0,0,0,0,0,,0.0335057485981,0,181
changsha_10155,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,349
changsha_10217,中国,湖南,长沙,梅溪湖,0,二星及其他,低星,8,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,193
changsha_10216,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,228
changsha_10215,中国,湖南,长沙,黄花机场,0,二星及其他,低星,23,0,4.5887098312,85,41.4099009901,7,7,6,6,7,7,6,6,0,0,0.0335057485981,1,414
changsha_10214,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,345
changsha_10213,中国,湖南,长沙,长沙站,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,271
changsha_10212,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,422
changsha_10211,中国,湖南,长沙,,0,二星及其他,低星,23,0,2.2000000477,5,41.4099009901,5,5,3,3,5,5,3,3,0,0,0.0335057485981,1,362
changsha_10210,中国,湖南,长沙,,0,二星及其他,低星,19,0,,0,41.4099009901,39,48,24,31,37,46,23,30,0,0,0.0335057485981,1,258
changsha_10209,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,316
changsha_10208,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,198
changsha_10207,中国,湖南,长沙,,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,401
changsha_10206,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,160
changsha_10154,中国,湖南,长沙,,0,二星及其他,低星,14,0,4.8101301193,4,41.4099009901,1,1,0,0,0,0,0,0,0,,0.0335057485981,0,344
changsha_10153,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,220
changsha_10152,中国,湖南,长沙,开福寺商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,372
changsha_10151,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,190
changsha_10150,中国,湖南,长沙,泉塘,0,二星及其他,低星,9,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,339
beihai_2622,中国,广西,北海,北部湾商圈,0,三星级/舒适,低星,70,0,3.9634299278,229,29.6444212722,77,109,43,57,62,86,38,50,0,0,0.0318109943261,1,441
beihai_2621,中国,广西,北海,涠洲岛,1,二星及其他,客栈,10,0,4.3425898552,39,29.6444212722,13,20,4,7,10,15,3,5,2,0.2,0.0318109943261,0,438
beihai_2619,中国,广西,北海,涠洲岛,1,二星及其他,客栈,8,0,5.0000000000,3,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,478
beihai_2617,中国,广西,北海,,0,五星级/豪华,OTA,85,0,4.0409498215,48,29.6444212722,23,57,6,9,0,0,0,0,0,,0.0318109943261,0,491
beihai_2616,中国,广西,北海,,0,二星及其他,低星,1,0,3.5355300903,2,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,251
beihai_2614,中国,广西,北海,,0,二星及其他,低星,35,0,4.1562299728,65,29.6444212722,17,20,14,17,16,19,14,17,0,0,0.0318109943261,1,186
beihai_2612,中国,广西,北海,,1,二星及其他,客栈,12,0,4.1381502151,37,29.6444212722,5,6,4,5,4,5,3,4,0,0,0.0318109943261,1,306
beihai_26,中国,广西,北海,,0,三星级/舒适,低星,109,0,3.7790200710,120,29.6444212722,37,68,16,22,22,33,13,19,0,0,0.0318109943261,1,475
beihai_2597,中国,广西,北海,涠洲岛,0,三星级/舒适,低星,15,0,3.5000000000,66,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,736
beihai_2595,中国,广西,北海,涠洲岛,1,二星及其他,客栈,16,0,4.3146300316,30,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,257
beihai_2593,中国,广西,北海,,1,经济型,客栈,24,0,4.4009099007,794,29.6444212722,42,51,35,41,34,41,32,38,1,0.0294117647059,0.0318109943261,1,0
beihai_2592,中国,广西,北海,北部湾商圈,0,经济型,低星,120,0,4.4848899841,287,29.6444212722,101,120,79,93,88,106,72,85,1,0.0113636363636,0.0318109943261,1,0
beihai_2591,中国,广西,北海,北部湾商圈,0,二星及其他,低星,96,0,4.0831398964,49,29.6444212722,27,52,18,29,19,31,14,21,0,0,0.0318109943261,1,176
beihai_2585,中国,广西,北海,涠洲岛,1,二星及其他,客栈,10,0,3.0769200325,3,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,259
baoshan_2274,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,115
baoshan_2273,中国,云南,保山,和顺古镇,0,二星及其他,低星,16,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,114
baoshan_2272,中国,云南,保山,和顺古镇,0,二星及其他,低星,32,0,5.0000000000,1,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,488
baoshan_2271,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,263
baoshan_2270,中国,云南,保山,和顺古镇,0,二星及其他,低星,35,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,402
baoshan_2269,中国,云南,保山,和顺古镇,0,二星及其他,低星,81,0,3.8774900436,1,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,163
baoshan_2267,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,227
baoshan_2265,中国,云南,保山,和顺古镇,1,二星及其他,客栈,10,0,,0,15.2904109589,2,2,2,2,2,2,2,2,0,0,0.0369363244958,1,388
baoshan_2264,中国,云南,保山,和顺古镇,0,二星及其他,低星,5,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,253
baoshan_2263,中国,云南,保山,和顺古镇,0,二星及其他,低星,30,0,3.3058800697,14,15.2904109589,2,2,1,1,2,2,1,1,1,0.5,0.0369363244958,0,295
baoshan_2261,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,422
baoshan_2260,中国,云南,保山,和顺古镇,0,三星级/舒适,低星,81,0,4.3132500649,73,15.2904109589,12,20,4,5,5,9,3,4,1,0.2,0.0369363244958,0,635
baoshan_2259,中国,云南,保山,和顺古镇,0,二星及其他,低星,55,0,4.4046797752,253,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,401
baoshan_2257,中国,云南,保山,和顺古镇,1,二星及其他,客栈,11,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,345
baoshan_2247,中国,云南,保山,,0,二星及其他,低星,20,0,4.5694899559,71,15.2904109589,12,20,2,2,12,20,2,2,0,0,0.0369363244958,1,146
beihai_2626,中国,广西,北海,涠洲岛,1,二星及其他,客栈,14,0,4.5792798996,7,29.6444212722,5,6,0,0,0,0,0,0,0,,0.0318109943261,0,360
beihai_2624,中国,广西,北海,涠洲岛,1,二星及其他,客栈,15,0,4.3272700310,29,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,473
beihai_2622,中国,广西,北海,北部湾商圈,0,三星级/舒适,低星,70,0,3.9634299278,229,29.6444212722,77,109,43,57,62,86,38,50,0,0,0.0318109943261,1,304
beihai_2621,中国,广西,北海,涠洲岛,1,二星及其他,客栈,10,0,4.3425898552,39,29.6444212722,13,20,4,7,10,15,3,5,2,0.2,0.0318109943261,0,204
beihai_2619,中国,广西,北海,涠洲岛,1,二星及其他,客栈,8,0,5.0000000000,3,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,381
beihai_2617,中国,广西,北海,,0,五星级/豪华,OTA,85,0,4.0409498215,48,29.6444212722,23,57,6,9,0,0,0,0,0,,0.0318109943261,0,1390
beihai_2616,中国,广西,北海,,0,二星及其他,低星,1,0,3.5355300903,2,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,378
beihai_2614,中国,广西,北海,,0,二星及其他,低星,35,0,4.1562299728,65,29.6444212722,17,20,14,17,16,19,14,17,0,0,0.0318109943261,1,115
beihai_2612,中国,广西,北海,,1,二星及其他,客栈,12,0,4.1381502151,37,29.6444212722,5,6,4,5,4,5,3,4,0,0,0.0318109943261,1,369
beihai_26,中国,广西,北海,,0,三星级/舒适,低星,109,0,3.7790200710,120,29.6444212722,37,68,16,22,22,33,13,19,0,0,0.0318109943261,1,750
beihai_2597,中国,广西,北海,涠洲岛,0,三星级/舒适,低星,15,0,3.5000000000,66,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,400
beihai_2595,中国,广西,北海,涠洲岛,1,二星及其他,客栈,16,0,4.3146300316,30,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,177
beihai_2593,中国,广西,北海,,1,经济型,客栈,24,0,4.4009099007,794,29.6444212722,42,51,35,41,34,41,32,38,1,0.0294117647059,0.0318109943261,1,0
beihai_2592,中国,广西,北海,北部湾商圈,0,经济型,低星,120,0,4.4848899841,287,29.6444212722,101,120,79,93,88,106,72,85,1,0.0113636363636,0.0318109943261,1,0
beihai_2591,中国,广西,北海,北部湾商圈,0,二星及其他,低星,96,0,4.0831398964,49,29.6444212722,27,52,18,29,19,31,14,21,0,0,0.0318109943261,1,133
beihai_2628,中国,广西,北海,北部湾商圈,0,二星及其他,低星,48,0,3.8051199913,28,29.6444212722,6,6,4,4,3,3,3,3,0,0,0.0318109943261,1,316
beihai_2626,中国,广西,北海,涠洲岛,1,二星及其他,客栈,14,0,4.5792798996,7,29.6444212722,5,6,0,0,0,0,0,0,0,,0.0318109943261,0,333
beihai_2624,中国,广西,北海,涠洲岛,1,二星及其他,客栈,15,0,4.3272700310,29,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,131
beihai_2622,中国,广西,北海,北部湾商圈,0,三星级/舒适,低星,70,0,3.9634299278,229,29.6444212722,77,109,43,57,62,86,38,50,0,0,0.0318109943261,1,737
beihai_2621,中国,广西,北海,涠洲岛,1,二星及其他,客栈,10,0,4.3425898552,39,29.6444212722,13,20,4,7,10,15,3,5,2,0.2,0.0318109943261,0,312
beihai_2619,中国,广西,北海,涠洲岛,1,二星及其他,客栈,8,0,5.0000000000,3,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,112
beihai_2617,中国,广西,北海,,0,五星级/豪华,OTA,85,0,4.0409498215,48,29.6444212722,23,57,6,9,0,0,0,0,0,,0.0318109943261,0,1089
beihai_2616,中国,广西,北海,,0,二星及其他,低星,1,0,3.5355300903,2,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,104
beihai_2614,中国,广西,北海,,0,二星及其他,低星,35,0,4.1562299728,65,29.6444212722,17,20,14,17,16,19,14,17,0,0,0.0318109943261,1,245
beihai_2612,中国,广西,北海,,1,二星及其他,客栈,12,0,4.1381502151,37,29.6444212722,5,6,4,5,4,5,3,4,0,0,0.0318109943261,1,265
beihai_26,中国,广西,北海,,0,三星级/舒适,低星,109,0,3.7790200710,120,29.6444212722,37,68,16,22,22,33,13,19,0,0,0.0318109943261,1,463
beihai_2597,中国,广西,北海,涠洲岛,0,三星级/舒适,低星,15,0,3.5000000000,66,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,747
beihai_2595,中国,广西,北海,涠洲岛,1,二星及其他,客栈,16,0,4.3146300316,30,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,467
beihai_2593,中国,广西,北海,,1,经济型,客栈,24,0,4.4009099007,794,29.6444212722,42,51,35,41,34,41,32,38,1,0.0294117647059,0.0318109943261,1,0
beihai_2592,中国,广西,北海,北部湾商圈,0,经济型,低星,120,0,4.4848899841,287,29.6444212722,101,120,79,93,88,106,72,85,1,0.0113636363636,0.0318109943261,1,0
beihai_2622,中国,广西,北海,北部湾商圈,0,三星级/舒适,低星,70,0,3.9634299278,229,29.6444212722,77,109,43,57,62,86,38,50,0,0,0.0318109943261,1,201
beihai_2621,中国,广西,北海,涠洲岛,1,二星及其他,客栈,10,0,4.3425898552,39,29.6444212722,13,20,4,7,10,15,3,5,2,0.2,0.0318109943261,0,192
beihai_2619,中国,广西,北海,涠洲岛,1,二星及其他,客栈,8,0,5.0000000000,3,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,110
beihai_2617,中国,广西,北海,,0,五星级/豪华,OTA,85,0,4.0409498215,48,29.6444212722,23,57,6,9,0,0,0,0,0,,0.0318109943261,0,1338
beihai_2616,中国,广西,北海,,0,二星及其他,低星,1,0,3.5355300903,2,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,297
beihai_2614,中国,广西,北海,,0,二星及其他,低星,35,0,4.1562299728,65,29.6444212722,17,20,14,17,16,19,14,17,0,0,0.0318109943261,1,349
beihai_2612,中国,广西,北海,,1,二星及其他,客栈,12,0,4.1381502151,37,29.6444212722,5,6,4,5,4,5,3,4,0,0,0.0318109943261,1,451
beihai_26,中国,广西,北海,,0,三星级/舒适,低星,109,0,3.7790200710,120,29.6444212722,37,68,16,22,22,33,13,19,0,0,0.0318109943261,1,416
beihai_2597,中国,广西,北海,涠洲岛,0,三星级/舒适,低星,15,0,3.5000000000,66,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,490
beihai_2595,中国,广西,北海,涠洲岛,1,二星及其他,客栈,16,0,4.3146300316,30,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,443
beihai_2593,中国,广西,北海,,1,经济型,客栈,24,0,4.4009099007,794,29.6444212722,42,51,35,41,34,41,32,38,1,0.0294117647059,0.0318109943261,1,0
beihai_2592,中国,广西,北海,北部湾商圈,0,经济型,低星,120,0,4.4848899841,287,29.6444212722,101,120,79,93,88,106,72,85,1,0.0113636363636,0.0318109943261,1,0
beihai_2591,中国,广西,北海,北部湾商圈,0,二星及其他,低星,96,0,4.0831398964,49,29.6444212722,27,52,18,29,19,31,14,21,0,0,0.0318109943261,1,341
beihai_2585,中国,广西,北海,涠洲岛,1,二星及其他,客栈,10,0,3.0769200325,3,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,277
beihai_2584,中国,广西,北海,涠洲岛,1,二星及其他,客栈,25,0,3.4347798824,2,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,219
beihai_2621,中国,广西,北海,涠洲岛,1,二星及其他,客栈,10,0,4.3425898552,39,29.6444212722,13,20,4,7,10,15,3,5,2,0.2,0.0318109943261,0,146
beihai_2619,中国,广西,北海,涠洲岛,1,二星及其他,客栈,8,0,5.0000000000,3,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,436
beihai_2617,中国,广西,北海,,0,五星级/豪华,OTA,85,0,4.0409498215,48,29.6444212722,23,57,6,9,0,0,0,0,0,,0.0318109943261,0,1346
beihai_2614,中国,广西,北海,,0,二星及其他,低星,35,0,4.1562299728,65,29.6444212722,17,20,14,17,16,19,14,17,0,0,0.0318109943261,1,191
beihai_2616,中国,广西,北海,,0,二星及其他,低星,1,0,3.5355300903,2,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,217
beihai_2612,中国,广西,北海,,1,二星及其他,客栈,12,0,4.1381502151,37,29.6444212722,5,6,4,5,4,5,3,4,0,0,0.0318109943261,1,214
beihai_26,中国,广西,北海,,0,三星级/舒适,低星,109,0,3.7790200710,120,29.6444212722,37,68,16,22,22,33,13,19,0,0,0.0318109943261,1,432
beihai_2597,中国,广西,北海,涠洲岛,0,三星级/舒适,低星,15,0,3.5000000000,66,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,549
beihai_2595,中国,广西,北海,涠洲岛,1,二星及其他,客栈,16,0,4.3146300316,30,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,145
beihai_2593,中国,广西,北海,,1,经济型,客栈,24,0,4.4009099007,794,29.6444212722,42,51,35,41,34,41,32,38,1,0.0294117647059,0.0318109943261,1,0
beihai_2592,中国,广西,北海,北部湾商圈,0,经济型,低星,120,0,4.4848899841,287,29.6444212722,101,120,79,93,88,106,72,85,1,0.0113636363636,0.0318109943261,1,0
beihai_2591,中国,广西,北海,北部湾商圈,0,二星及其他,低星,96,0,4.0831398964,49,29.6444212722,27,52,18,29,19,31,14,21,0,0,0.0318109943261,1,381
beihai_2585,中国,广西,北海,涠洲岛,1,二星及其他,客栈,10,0,3.0769200325,3,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,328
beihai_2584,中国,广西,北海,涠洲岛,1,二星及其他,客栈,25,0,3.4347798824,2,29.6444212722,0,0,0,0,0,0,0,0,0,,0.0318109943261,0,491
beihai_2583,中国,广西,北海,涠洲岛,1,二星及其他,客栈,9,0,4.8203601837,15,29.6444212722,7,12,3,3,7,12,3,3,0,0,0.0318109943261,1,402
baoshan_2275,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,1.0000000000,2,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,463
baoshan_2274,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,218
baoshan_2273,中国,云南,保山,和顺古镇,0,二星及其他,低星,16,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,214
baoshan_2272,中国,云南,保山,和顺古镇,0,二星及其他,低星,32,0,5.0000000000,1,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,117
baoshan_2271,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,399
baoshan_2270,中国,云南,保山,和顺古镇,0,二星及其他,低星,35,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,289
baoshan_2269,中国,云南,保山,和顺古镇,0,二星及其他,低星,81,0,3.8774900436,1,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,394
baoshan_2267,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,197
baoshan_2265,中国,云南,保山,和顺古镇,1,二星及其他,客栈,10,0,,0,15.2904109589,2,2,2,2,2,2,2,2,0,0,0.0369363244958,1,169
baoshan_2264,中国,云南,保山,和顺古镇,0,二星及其他,低星,5,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,187
baoshan_2263,中国,云南,保山,和顺古镇,0,二星及其他,低星,30,0,3.3058800697,14,15.2904109589,2,2,1,1,2,2,1,1,1,0.5,0.0369363244958,0,489
baoshan_2261,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,387
baoshan_2260,中国,云南,保山,和顺古镇,0,三星级/舒适,低星,81,0,4.3132500649,73,15.2904109589,12,20,4,5,5,9,3,4,1,0.2,0.0369363244958,0,307
baoshan_2259,中国,云南,保山,和顺古镇,0,二星及其他,低星,55,0,4.4046797752,253,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,223
baoshan_2257,中国,云南,保山,和顺古镇,1,二星及其他,客栈,11,0,,0,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,228
changsha_10659,中国,湖南,长沙,,0,二星及其他,低星,12,0,3.2500000000,4,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,248
changsha_10658,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,340
changsha_10659,中国,湖南,长沙,,0,二星及其他,低星,12,0,3.2500000000,4,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,296
changsha_10662,中国,湖南,长沙,长沙站,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,424
changsha_10661,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,462
changsha_10655,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,178
